text,intent
anh ơi cho em xin phép thưa thủ trưởng được không ạ,XIN_PHEP
anh ơi em xin phép vắng vì đau đầu,XIN_PHEP
Thưa cán bộ cho tôi xin phép về thăm nhà được không,XIN_PHEP
cho hỏi cho tôi xin phép về thăm nhà thưa thủ trưởng,XIN_PHEP
em hỏi với xin phép nghỉ học 9 giờ tối,XIN_PHEP
thưa thủ trưởng cho em xin phép thưa thủ trưởng chứ,XIN_PHEP
đồng chí ơi xin phép thủ trưởng cho ra cổng,XIN_PHEP
Em hỏi với cho tôi nghỉ buổi 6 giờ sáng đi,XIN_PHEP
đồng chí ơi cho tôi nghỉ vì đi viện nhỉ,XIN_PHEP
cho em hỏi xin phép vắng mặt buổi ngày mai được không,XIN_PHEP
thưa thủ trưởng thủ trưởng cho em xin nghỉ có việc gấp,XIN_PHEP
đồng chí em xin phép vắng vì bị sốt,XIN_PHEP
xin phép thủ trưởng tôi xin phép nghỉ 5 giờ chiều,XIN_PHEP
cho hỏi xin phép đi viện đi,XIN_PHEP
đồng chí ơi xin phép đi viện nhỉ,XIN_PHEP
cho em hỏi cho em xin nghỉ buổi sáng thưa thủ trưởng,XIN_PHEP
xin hỏi cho em xin phép về sớm thưa thủ trưởng,XIN_PHEP
cho hỏi cho em xin nghỉ thứ 5 đi,XIN_PHEP
thua can bo anh cho em ra ngoai chut vay,XIN_PHEP
xin phép thủ trưởng xin phép vắng mặt buổi 11 giờ,XIN_PHEP
Cho em hỏi cho em xin phép về sớm,XIN_PHEP
thưa cán bộ em muốn xin phép vắng được không,XIN_PHEP
Em muốn xin phép vắng,XIN_PHEP
Thầy ơ tôi xin phép vì ốm,XIN_PHEP
Thầy ơi xin nghỉ tập được không ạ,XIN_PHEP
thay oi toi xin phep nghi tuan sau nhi,XIN_PHEP
đồng chí ơi xin phép nghỉ học đêm nay nhỉ,XIN_PHEP
báo cáo thủ trưởng xin nghỉ tập được không,XIN_PHEP
xin hỏi cho em xin phép về sớm,XIN_PHEP
Cho em xin phép về sớm đấy,XIN_PHEP
anh ơi em muốn xin phép vắng,XIN_PHEP
xin phép thủ trưởng cho em xin phép thưa thủ trưởng thế,XIN_PHEP
Thua can bo cho em xin phep ve som a,XIN_PHEP
Anh ơi tôi xin phép vì có việc gia đình thưa thủ trưởng,XIN_PHEP
Cho em xin phép thưa thủ trưởng đấy,XIN_PHEP
tôi xin phép đi vệ sinh thưa thủ trưởng,XIN_PHEP
xin phép thủ trưởng xin phép vắng mặt buổi thứ 4 chứ,XIN_PHEP
Xin phép thủ trưởng cho em xin phép thưa thủ trưởng nhỉ,XIN_PHEP
anh oi cho em xin nghi toi mai nhi,XIN_PHEP
Báo cáo thủ trưởng cho tôi nghỉ buổi ngy mai,XIN_PHEP
thua can bo em muon xin phep vang ?,XIN_PHEP
xin hỏi xin phép thủ trưởng cho ra cổng?,XIN_PHEP
em hỏi với em muốn xin phép vắng đấy,XIN_PHEP
cho hỏi tôi xin phép vì đau đầu,XIN_PHEP
Bao cao thu truong em muon xin phep vang nhi,XIN_PHEP
Cho em hỏi em xin phép đi gặ gia đình?,XIN_PHEP
xin phép thủ trưởng xin nghỉ tập,XIN_PHEP
em hoi voi xin phep thu truong cho ra cong duoc khong a,XIN_PHEP
xin hỏi cho em xin nghỉ buổi chiều vậy,XIN_PHEP
cho tôi nghỉ buổi 6 giờ sáng đấy,XIN_PHEP
tôi xin phép vì bị sốt vậy,XIN_PHEP
cho hỏi xin phép nghỉ học thứ 5 thế,XIN_PHEP
Em hỏi với xin phép không tham gia buổi buổi chiều ?,XIN_PHEP
thưa cán bộ cho em xin phép thưa tủ trưởng thưa thủ trưởng,XIN_PHEP
Thầy ơi xin phép vắng mặt buổi 5 giờ chiều ?,XIN_PHEP
cho m xin nghỉ buổi sáng nay thưa thủ trưởng,XIN_PHEP
thầy ơi tôi xin phép vì bị thương nhẹ ạ,XIN_PHEP
Đồng chí ơi xin phép nghỉ học 8 giờ được không,XIN_PHEP
Tôi xin phép vì đau bụng,XIN_PHEP
xin phép thủ trưởng cho ra cổng đấy,XIN_PHEP
Cho tôi nghỉ buổi tối nay được không,XIN_PHEP
Báo cáo thủ trưởng cho em xin nghỉ ngày kia ?,XIN_PHEP
xin hỏi xin phép thủ trưởng cho ra cổng đấy,XIN_PHEP
em xin phép vắng vì đau bụng đấy,XIN_PHEP
anh ơi tôi xin phép đi vệ sinh vậy,XIN_PHEP
xin phép thủ trưởng cho tôi nghỉ vì phải về quê vậy,XIN_PHEP
xin hỏi em xin phép vắng vì có việc gia đình được không,XIN_PHEP
thủ trưởng cho em xin nghỉ đi khám bệnh đấy,XIN_PHEP
Em hỏi với tôi xin phép đi vệ sinh vậy,XIN_PHEP
thưa cán bộ xin phép không tham gia buổi đêm nay ?,XIN_PHEP
xin phép xuống nhà ăn trước?,XIN_PHEP
báo cáo thủ trưởng xin phép xuống nhà ăn trước,XIN_PHEP
thưa cán bộ xin phép đi vện,XIN_PHEP
báo cáo thủ trưởng cho tôi nghỉ buổi tứ 5 nhỉ,XIN_PHEP
báo cáo thủ trưởng cho tôi nghỉ buổi 9 giờ tối nhỉ,XIN_PHEP
thua thu truong toi xin phep di ve sinh a,XIN_PHEP
Thưa thủ trưởng cho em xin phép thưa thủ trưởng đi,XIN_PHEP
anh cho em ra ngoài chút vậy,XIN_PHEP
Xin phép thủ trưởng thủ trưởng cho em xin nghỉ đi khám bệnh vậy,XIN_PHEP
đồng chí ơi cho em xin phép thưa thủ trưởng nhỉ,XIN_PHEP
Đồng chí ơi cho tôi nghỉ vì có lịch khám ?,XIN_PHEP
thầy ơi xin phép vắng mặt buổi thứ 6 được không,XIN_PHEP
xin phép thủ trưởng thủ trưởng cho em xin nghỉ bị thương nhẹ ?,XIN_PHEP
thưa thủ trưởng xin phép không tham gia buổi 11 giờ ạ,XIN_PHEP
Thưa cán bộ cho em xin nghỉ buổi sáng nay ạ,XIN_PHEP
thưa cán bộ cho em xin nghỉ buổi sáng nay,XIN_PHEP
xin phep thu truong xin phep vang mat buoi thu 6 a,XIN_PHEP
đồng chí ơi cho tôi nghỉ vì có giỗ thưa thủ trưởng,XIN_PHEP
em muốn xin phép vắng được không,XIN_PHEP
Thưa cán bộ thủ trưởng cho em xin nghỉ có lịch khám,XIN_PHEP
Thưa cán bộ xin phép đi khám ệnh,XIN_PHEP
xin phép thủ trưởng cho tôi nghỉ buổi tuần này,XIN_PHEP
Thưa thủ trưởng em xin phép vắng vì đi viện,XIN_PHEP
Em xin phép vắng vì đau đầu vậy,XIN_PHEP
cho em xin phép về sớm thế,XIN_PHEP
Thầy i xin phép đi viện được không,XIN_PHEP
cho em hỏi cho em xin phép về sớm chứ,XIN_PHEP
Cho hỏi xin phép xuống nhà ă trước đi,XIN_PHEP
cho em hỏi cho tôi xin phép ra ngoài được không,XIN_PHEP
đồng chí anh cho em ra ngoài chút được không,XIN_PHEP
đồng chí ơi cho em xin phép về sớm,XIN_PHEP
thua can bo cho toi nghi vi om,XIN_PHEP
Anh ơi thủ trưởng cho em xin nghỉ có việc gấp đấy,XIN_PHEP
em xin phép vắng vì đau đầu thưa thủ trưởng,XIN_PHEP
đồng chí ơi cho em xin nghỉ hôm qua?,XIN_PHEP
Báo cáo thủ trưởng xin nghỉ tập được không,XIN_PHEP
cho toi xin phep ve tham nha,XIN_PHEP
thủ trưởng cho em xin nghỉ có giỗ?,XIN_PHEP
báo cáo thủ trưởng xin phép không tham gia buổi 6 giờ sáng vậy,XIN_PHEP
cho em hỏi cho tôi nghỉ buổi đêm nay?,XIN_PHEP
Thưa cán bộ tôi xin phép đi vệ sinh,XIN_PHEP
báo cáo thủ trưởng xin phép nghỉ học thứ 3,XIN_PHEP
xin hỏi anh cho em ra ngoài chút,XIN_PHEP
xin phep khong tham gia buoi thu 2,XIN_PHEP
thưa cán bộ xin phép đi viện,XIN_PHEP
đồng chí ơi cho tôi xin phép về thăm nhà đưc không,XIN_PHEP
Xin phép thủ trưởng thủ trưởng cho em xin nghỉ đau đầu đấy,XIN_PHEP
thưa cán bộ xin phép vắng mặt buổi 11 giờ nhỉ,XIN_PHEP
Xin phép thủ trưởng xin phép không tham gia buổi đêm nay được không,XIN_PHEP
xin phép thủ trưởng anh cho em ra ngoài chút,XIN_PHEP
cho hoi xin phep di kham benh ?,XIN_PHEP
Xin hỏi xin phép vắng mặt buổ 6 giờ thưa thủ trưởng,XIN_PHEP
thưa cán bộ cho em xin nghỉ 6 giờ ?,XIN_PHEP
cho hỏi xin phép thủ trưởng cho ra cổng chứ,XIN_PHEP
thưa thủ trưởng cho em xin nghỉ buổi sáng nay,XIN_PHEP
đồng chí ơi cho em xin nghỉ đầu tuần được không ạ,XIN_PHEP
em hỏi với tôi xin phép nghỉ buổi trưa,XIN_PHEP
thầy ơi cho tôi xin phép ra ngoài,XIN_PHEP
thầy ơi xin phép đi viện,XIN_PHEP
xin phép vắng mặt buổi 12 giờ thưa thủ trưởng,XIN_PHEP
Xin phép thủ trưởng cho em xin phép thưa thủ trưởng ?,XIN_PHEP
cho hỏi cho em xin phép thưa thủ trưởng,XIN_PHEP
cho hỏi em xin phép đi gặp gia đình đấy,XIN_PHEP
Xin phép thủ trưởng cho tôi xin phép về thăm nhà,XIN_PHEP
Xin hỏi xin phép vắng mặt buổi ngày kia được không ạ,XIN_PHEP
xin phep nghi hoc chieu mai vay,XIN_PHEP
thầy ơi cho em xin phép về sớm,XIN_PHEP
xin phép thủ trưởng tôi xin phép vì có lịch khám?,XIN_PHEP
Em hỏi với em xin phép đi gặp gia đình vậy,XIN_PHEP
thầy ơi tạm biệt nhé ?,TAM_BIET
xin hỏi chào,TAM_BIET
thầy ơi đến đây thôi,TAM_BIET
cho em hoi chao anh em di day nhi,TAM_BIET
đồng chí ơi em cào thủ trưởng em đi học thưa thủ trưởng,TAM_BIET
Tới giờ rồi em đi được không ạ,TAM_BIET
đồng chí ơi em đi đây,TAM_BIET
em chào các đồng chí?,TAM_BIET
xin hỏi em chào các đồng chí vậy,TAM_BIET
cho hỏi chào thủ trưởng tôi đi đây ạ,TAM_BIET
xin hỏi chào thủ trưởng tôi đi đây chứ,TAM_BIET
dong chi oi em chao thu truong em di hoc vay,TAM_BIET
Cho em hỏi em xin phép đi trước,TAM_BIET
chào tạm biệt ạ,TAM_BIET
thầy hẹn gặp lại,TAM_BIET
em chào các đồng chí chứ,TAM_BIET
đồng chí ơi thôi tạm biệt thưa thủ trưởng,TAM_BIET
Đồng chí ơi chào nhé đi,TAM_BIET
xin hỏi hẹn gặp lại?,TAM_BIET
đồng chí ơi em xin phép đi trước vậy,TAM_BIET
Cho hỏi em chào đi,TAM_BIET
thôi em xin phép?,TAM_BIET
anh ơi tạm biệt anh em,TAM_BIET
cho hỏi chào anh em đi đây ?,TAM_BIET
Em hỏi với chào nhé,TAM_BIET
xin hỏi tạm biệt thủ trưởng?,TAM_BIET
thưa cán bộ em chào được không,TAM_BIET
em hỏi với thôi tạm biệt ạ,TAM_BIET
cho em hỏi chào thủ trưởng em xuốn dưới,TAM_BIET
thầy ơi em chào anh đi,TAM_BIET
xin phép thủ trưởng chào nhé đấy,TAM_BIET
xin phép thủ trưởng tới giờ rồi em đi đấy,TAM_BIET
cho em hỏi tạm iệt anh em,TAM_BIET
xin hỏi chào đi,TAM_BIET
báo cáo thủ trưởng em phải đi đây,TAM_BIET
đồng chí ơi tạm biệt anh em được không ạ,TAM_BIET
đồng chí ơi thôi em xin phép,TAM_BIET
Chào tạm biệt nhỉ,TAM_BIET
Toi gio roi em di a,TAM_BIET
báo cáo thủ trưởng chào anh em đi đây,TAM_BIET
thưa thủ trưởng thôi em xin phép chứ,TAM_BIET
thầy ơi hẹn gặp lại sau được không ạ,TAM_BIET
em chào sĩ quan thế,TAM_BIET
thưa cán bộ em đi đây,TAM_BIET
Cho em hoi em chao thu truong em di hoc a,TAM_BIET
thầy ơi đến đây thôi chứ,TAM_BIET
em chào thủ trưởng em đi học đấy,TAM_BIET
Em chào thưa thủ trưởng,TAM_BIET
Em xin phép đi trước ạ,TAM_BIET
xin hoi em chao the,TAM_BIET
anh em chào sĩ quan thưa thủ trưởng,TAM_BIET
xin phép thủ trưởng chào thủ trưởng em xuống dưới đấy,TAM_BIET
Xin hỏi chào,TAM_BIET
Em hỏi với chào thủ trưởng em xuống dưới được không,TAM_BIET
xin hỏi tạm biệt nhé chứ,TAM_BIET
Em hỏi với em chào sĩ quan chứ,TAM_BIET
cho em hỏi em phải đi đây,TAM_BIET
xin hoi em di day duoc khong a,TAM_BIET
cho em hỏi tạm biệt anh em được không ạ,TAM_BIET
thưa cán bộ em đi đây?,TAM_BIET
Thầy em đi nha,TAM_BIET
báo cáo thủ trưởng chào nhé,TAM_BIET
Em chào,TAM_BIET
cho hỏi em xin phép đi trước được không ạ,TAM_BIET
Cho em hoi chao tam biet a,TAM_BIET
thưa thủ trưởng hẹn gặp lại sau,TAM_BIET
báo cáo thủ trưởng chào thủ trưởng tôi đi đây được không ạ,TAM_BIET
thưa cán bộ em xin phép đi trước,TAM_BIET
thưa thủ trưởng tới giờ rồ em đi vậy,TAM_BIET
Chào thủ trưởng em xuống dưới ạ,TAM_BIET
thôi em xin phép chứ,TAM_BIET
xin phép th trưởng em đi đây nhỉ,TAM_BIET
chao chu,TAM_BIET
thưa cán bộ em chào anh đi,TAM_BIET
em hoi voi chao vay,TAM_BIET
em chào thủ trưởng em đi học,TAM_BIET
Em hỏi với đến đây thôi đi,TAM_BIET
thầy ơi chào thủ trưởng tôi đi đây,TAM_BIET
chào anh em đi đây,TAM_BIET
Thưa thủ trưởng hẹn gặp lại sau ạ,TAM_BIET
Đồng chí ơi em chào anh?,TAM_BIET
in hỏi em chào các đồng chí thưa thủ trưởng,TAM_BIET
thua can bo chao thu truong em xuong duoi,TAM_BIET
thầy chào nhé,TAM_BIET
Xin hỏi đến đây thôi,TAM_BIET
đến đây thôi thưa thủ trưởng,TAM_BIET
thưa thủ trưởng tạm biệt thủ trưởng được không,TAM_BIET
cho hỏi em chào anh?,TAM_BIET
báo cáo thủ trưởng chào nhé ?,TAM_BIET
đồng chí ơi em chào các đồng chí ?,TAM_BIET
anh oi tam biet thu truong chu,TAM_BIET
thưa cán bộ tạm biệt anh em,TAM_BIET
Chào thủ trưởng em xuống dưới,TAM_BIET
báo cáo thủ trưởng em đi đây?,TAM_BIET
thưa cán bộ em chào thủ trưởng em đi học được không,TAM_BIET
cho em hỏi chào tạm biệt đi,TAM_BIET
thưa cán bộ chào thủ trưởng tôi đi đây ?,TAM_BIET
Thầy ơi đến đây thôi,TAM_BIET
Cho em hỏi em phải đi đây nhỉ,TAM_BIET
em hỏi với chào anh em đi đây nhỉ,TAM_BIET
anh hẹn gặp lại sau chứ,TAM_BIET
báo cáo thủ trưởng tạm biệt thủ trưởng nhỉ,TAM_BIET
Thua thu truong tam biet anh em the,TAM_BIET
Xin hỏi em chào anh ?,TAM_BIET
thưa thủ trưởng chào thủ trưởng tôi đi đây đấy,TAM_BIET
Cho hỏi em đi đây ạ,TAM_BIET
thưa cán bộ tạm biệt nhé thưa thủ trưởng,TAM_BIET
Báo cáo thủ trưởng em xin phép đi trước ?,TAM_BIET
cho hoi thoi tam biet vay,TAM_BIET
cho hỏi chào,TAM_BIET
Thầy đến đây thôi,TAM_BIET
thưa cán bộ em chào anh,TAM_BIET
Báo cáo thủ trưởng chào thủ trưởng em xuống dưới đấy,TAM_BIET
Chào tạm biệt đi,TAM_BIET
thưa cán bộ tạm biệt nhé,TAM_BIET
thưa thủ trưởng thôi em xin phép,TAM_BIET
xin hỏi em đi đây được không ạ,TAM_BIET
em chào anh,TAM_BIET
thua thu truong em di nha vay,TAM_BIET
báo cáo thủ trưởng chào được không ạ,TAM_BIET
thưa cán bộ thôi tạm biệt đi,TAM_BIET
Cho hỏi chào thủ trưởng tôi đi đây thế,TAM_BIET
em đi đây ạ,TAM_BIET
báo cáo thủ trưởng em chào các đồng chí nhỉ,TAM_BIET
đồng chí ơi tới giờ rồi em đi nhỉ,TAM_BIET
Xin hoi chao anh em di day vay,TAM_BIET
xin phép thủ trưởng em đi đây ạ,TAM_BIET
báo cáo thủ trưởng chào anh em đi đây được không ạ,TAM_BIET
anh ơi chào anh em đ đây được không ạ,TAM_BIET
cào anh em đi đây nhỉ,TAM_BIET
cho em hoi chao thu truong toi di day day,TAM_BIET
Em phải đi đây chứ,TAM_BIET
Em phai di day nhi,TAM_BIET
tạm biệt thủ trưởng chứ,TAM_BIET
Anh tạm biệt nhé,TAM_BIET
xin hỏi tạm biệt anh em,TAM_BIET
Thưa cán bộ em đi đây,TAM_BIET
cho em hỏi chào thưa thủ trưởng,TAM_BIET
thưa thủ trưởng đến đây thôi đấy,TAM_BIET
anh ơi hẹn gặp lại sau,TAM_BIET
Xin phép thủ trưởng em chào đi,TAM_BIET
báo cáo tủ trưởng tới giờ rồi em đi ạ,TAM_BIET
bao cao thu truong em chao duoc khong,TAM_BIET
dong chi oi hen gap lai sau vay,TAM_BIET
thầy ơi thôi em xin phép được không,TAM_BIET
tạm biệt thủ trưởng đi,TAM_BIET
thưa thủ trưởng em chào anh được không,TAM_BIET
thưa thủ trưởng em phải đi đây chứ,TAM_BIET
thôi em xin phép thưa thủ trưởng,TAM_BIET
Em hỏi với thôi em xin phép,TAM_BIET
Cho em hỏi em đi nha,TAM_BIET
xin hỏi em chào sĩ quan đấy,TAM_BIET
Thưa cán bộ em chào sĩ quan,TAM_BIET
thưa thủ trưởng tạm biệt thủ trưởng?,TAM_BIET
em hỏi với tạm biệt anh em,TAM_BIET
Anh ơi chào thủ trưởng tôi đi đây chứ,TAM_BIET
đồng chí ơi em chào các đồng chí,TAM_BIET
báo cáo thủ trưởng chào thủ trưởng tôi đi đây,TAM_BIET
thưa thủ trưởng tới giờ rồi em đi,TAM_BIET
em đi nha?,TAM_BIET
thầy ơi em chào thủ trưởng em đi học nhỉ,TAM_BIET
em hoi voi tam biet thu truong day,TAM_BIET
thưa thủ trưởng em chào thủ trưởng em đi học?,TAM_BIET
em đi đây thế,TAM_BIET
em chào thủ trưởng em đi học vậy,TAM_BIET
thầy ơi em đi nha được không ạ,TAM_BIET
Thầy ơi tạm biệt thủ trưởng chứ,TAM_BIET
em chào sĩ qan được không ạ,TAM_BIET
In hỏi thôi em xin phép,TAM_BIET
Thưa cán bộ hẹn gặp lại?,TAM_BIET
em chào được không ạ,TAM_BIET
Đến đây thôi chứ,TAM_BIET
thầy ơi hẹn gặp lại,TAM_BIET
tạm biệt anh em,TAM_BIET
thưa cán bộ em chào sĩ quan,TAM_BIET
Em chào sĩ quan đấy,TAM_BIET
Em hỏi với đến đâ thôi đi,TAM_BIET
Xin phép thủ trưởng thôi tạm biệt đấy,TAM_BIET
Thua can bo chao a,TAM_BIET
xin phép thủ trưởng em đi nha vậy,TAM_BIET
cho hỏi tới giờ rồi em đi vậy,TAM_BIET
Thôi tạm biệt đi,TAM_BIET
Thay oi hen gap lai the,TAM_BIET
Đến đây thôi được không,TAM_BIET
Xin hỏi chào chứ,TAM_BIET
Thưa thủ trưởng tạm biệt nhé,TAM_BIET
cho em hỏi tạm biệt nhé vậy,TAM_BIET
Xin phép thủ trưởng chào anh em đi đây ạ,TAM_BIET
Bao cao thu truong den day thoi duoc khong,TAM_BIET
Thay oi hen gap lai,TAM_BIET
thưa cán bộ đến đây thôi,TAM_BIET
Anh ơi em phải đi đây ạ,TAM_BIET
thầy ơi thôi em xin phép vậy,TAM_BIET
xin phép thủ trưởng em chào thủ trưởng em đi họ ạ,TAM_BIET
báo cáo thủ trưởng em đi đây,TAM_BIET
Xin phep thu truong hen gap lai sau,TAM_BIET
chao the,TAM_BIET
thưa thủ trưởng tạm biệt nhé thưa thủ trưởg,TAM_BIET
em xin phép đi trước được không ạ,TAM_BIET
Xin hỏi em chào thủ trưởng em đi học nhỉ,TAM_BIET
Em đi nha,TAM_BIET
Xin phép thủ trưởn em đi đây thế,TAM_BIET
cho em hỏi em chào các đồng chí,TAM_BIET
bao cao thu truong chao,TAM_BIET
thưa thủ trưởng thôi tạm biệt chứ,TAM_BIET
thầy i thôi tạm biệt,TAM_BIET
cho em hoi chao tam biet the,TAM_BIET
Tha cán bộ hẹn gặp lại,TAM_BIET
Xin phép thủ trưởng chào anh em đi đây ?,TAM_BIET
anh ơi chào đấy,TAM_BIET
Đồng chí ơi hẹn gặp lại,TAM_BIET
Thưa cán bộ tạm biệt nhé,TAM_BIET
báo cáo thủ trưởng chào tạm biệt được không ạ,TAM_BIET
xin hỏi em xin phép đi trước được không,TAM_BIET
xin phép thủ trưởng em đi đây đấy,TAM_BIET
Em in phép đi trước được không,TAM_BIET
thưa cán bộ thi em xin phép,TAM_BIET
anh ơi chào nhé?,TAM_BIET
xin hỏi chào thủ trưởng em xuống dưới chứ,TAM_BIET
Thy ơi chào thủ trưởng tôi đi đây?,TAM_BIET
dong chi oi em chao anh?,TAM_BIET
đồng chí ơi chào đấy,TAM_BIET
Hẹn gặp lại sau,TAM_BIET
em chào các đồng chí thế,TAM_BIET
thua can bo em chao si quan duoc khong a,TAM_BIET
Xin hỏi tạm biệt anh em ạ,TAM_BIET
hẹn gặp lại đi,TAM_BIET
chào tạm biệt?,TAM_BIET
cho em hỏi chào anh em đi đây,TAM_BIET
báo cáo thủ trưởng em phải đi đây đấy,TAM_BIET
Báo cáo thủ trưởng em chào anh nhỉ,TAM_BIET
Em đi nha vậy,TAM_BIET
báo cáo tủ trưởng em đi nha,TAM_BIET
Thưa cán bộ đến đây thôi chứ,TAM_BIET
em hỏi với em chào thủ trưởng em đi học nhỉ,TAM_BIET
anh ơi em chào sĩ quan được không ạ,TAM_BIET
Xin phép thủ trưởng tạm biệt thủ trưởng thế,TAM_BIET
đồng chí ơi chào anh em đi đây đấy,TAM_BIET
e hỏi với em chào các đồng chí thưa thủ trưởng,TAM_BIET
thưa thủ trưởng em chào sĩ quan,TAM_BIET
cho em hỏi tạm biệt nhé đấy,TAM_BIET
báo cáo thủ trưởng em chào,TAM_BIET
em chào sĩ quan,TAM_BIET
thưa thủ trưởng em đi nha ?,TAM_BIET
cho hỏi tới giờ rồi em đi đi,TAM_BIET
xin hỏi hẹn gặp lại sau,TAM_BIET
chào thủ trưởng tôi đi đây đi,TAM_BIET
chào nhé được hông,TAM_BIET
thưa thủ trưởng chào anh em đi đây thế,TAM_BIET
thua can bo tam biet thu truong ?,TAM_BIET
đồng chí ơi hẹn ặp lại sau,TAM_BIET
anh ơi em xin phép đi trước chứ,TAM_BIET
thưa thủ trưởng em xin phép đi trước được không ạ,TAM_BIET
Thầy ơi chào anh em đi đây vy,TAM_BIET
cho hỏi em chào thủ trưởng em đi học ?,TAM_BIET
báo cáo thủ trưởng chào nhé được không ạ,TAM_BIET
chào thủ trưởng em xuống dưới ?,TAM_BIET
báo cáo thủ trưởng đến đây thôi được không ạ,TAM_BIET
thưa thủ trưởng em chào thủ trưởng em đi học thế,TAM_BIET
thầy ơi tạm biệt thủ trưởng,TAM_BIET
thưa thủ trưởng thôi tạm biệt đấy,TAM_BIET
Em hỏi với tạm biệt thủ trưởng đấy,TAM_BIET
báo cáo thủ trưởng thôi tạm biệt được không ạ,TAM_BIET
em xin phép đi trước,TAM_BIET
Thầy ơi em đi nha vậy,TAM_BIET
Thưa thủ trưởng chào thủ trưởng tôi đi đây,TAM_BIET
em đi đây nhỉ,TAM_BIET
đồng chí ơi thôi em xin phép thế,TAM_BIET
cho hỏi tạm biệt nhé ?,TAM_BIET
em hỏi với em chào vậy,TAM_BIET
Tạm biệt anh em đi,TAM_BIET
Cho hoi chao anh em di day,TAM_BIET
em hỏi với hẹn gặp lại sau chứ,TAM_BIET
thưa thủ trưởng đến đây thôi ạ,TAM_BIET
chào thủ trưởng tôi đi đây đấy,TAM_BIET
em hỏi với em chào sĩ quan được không,TAM_BIET
Xin hỏi tới giờ rồi em đi thế,TAM_BIET
Tạm biệt thủ trưởng được không ạ,TAM_BIET
em hỏi với thôi em xin phép thưa thủ trưởng,TAM_BIET
thôi tạm biệ đấy,TAM_BIET
Xin hoi thoi em xin phep duoc khong a,TAM_BIET
em hỏi với hẹn gặp lại ?,TAM_BIET
thầy ơi em xin phép đi trước ?,TAM_BIET
báo cáo thủ trưởng chào nhé được không,TAM_BIET
em chào sĩ quan được không,TAM_BIET
xin hỏi đến đây thôi được khôg ạ,TAM_BIET
Báo cáo thủ trưởng tạm biệt thủ trưởng được không,TAM_BIET
thưa cán bộ hẹn gặp lại sau ạ,TAM_BIET
thầy ơi em chào anh đấy,TAM_BIET
Thưa thủ trưởng em chào sĩ quan?,TAM_BIET
thưa cán bộ chào nhé thế,TAM_BIET
thầy ơi em phải đi đây,TAM_BIET
xin hỏi tạm biệt thủ trưởng được không,TAM_BIET
cho hỏi tạm biệt thủ trưởng,TAM_BIET
thưa thủ trưởng em chào sĩ quan ?,TAM_BIET
thưa cán bộ đi chơi cuối tuần không?,OUT_OF_SCOPE
nhớ nhà quá được không,OUT_OF_SCOPE
anh ơi cuối kỳ có nhiều bài lắm chứ,OUT_OF_SCOPE
cho hỏi hôm nay trời đẹp nhỉ,OUT_OF_SCOPE
cho em hỏi Học viện kỹ thuật mật mã có nhiều môn hay đấy,OUT_OF_SCOPE
Báo cáo thủ trưởng Học viện kỹ thuật mật mã có nhiều môn hay vậy,OUT_OF_SCOPE
thưa thủ trưởng tôi đang thèm trà sữa đấy,OUT_OF_SCOPE
anh ơi ai có note môn toán cho mượn đấy,OUT_OF_SCOPE
em hỏi với bạn ăn gì chưa thế,OUT_OF_SCOPE
cho hỏi lập trình C khó quá,OUT_OF_SCOPE
Báo cáo thủ trưởng ai có note môn toán cho mượn,OUT_OF_SCOPE
xin phép thủ trưởng tôi đang thèm trà sữa?,OUT_OF_SCOPE
xin phép thủ trưởng tôi buồn quá?,OUT_OF_SCOPE
Thưa thủ trưởng hôm qua tôi thức khuya quá thưa thủ trưởng,OUT_OF_SCOPE
xin phép thủ trưởng tôi đang thèm trà sữa thế,OUT_OF_SCOPE
Ngủ chưa đủ giấc,OUT_OF_SCOPE
Xin phép thủ trưởng máy tính của tôi bị lag,OUT_OF_SCOPE
Hôm qua tôi thức khuya quá,OUT_OF_SCOPE
Đồng chí ơi ngày mai có khảo sát thế,OUT_OF_SCOPE
Đồng chí ơi mưa to quá,OUT_OF_SCOPE
thưa cán bộ Học viện kỹ thuật mật mã có nhiều môn hay vậy,OUT_OF_SCOPE
anh ơi nhớ nhà quá,OUT_OF_SCOPE
Anh ơi ai có ote môn toán cho mượn,OUT_OF_SCOPE
xin phép thủ trưởng đội mình thắng rồi,OUT_OF_SCOPE
em hoi voi ngay mai co khao sat the,OUT_OF_SCOPE
Hôm nay tôi mệt mỏi nhỉ,OUT_OF_SCOPE
Thay oi doi minh thang roi,OUT_OF_SCOPE
cho hỏi đề thi học kỳ ra dễ nhỉ,OUT_OF_SCOPE
xin phép thủ trưởng thầy môn toán dạy vui ghê được không ạ,OUT_OF_SCOPE
cho em hỏi kể chuyện cười đi,OUT_OF_SCOPE
Đồng chí ơi đi chơi cuối tuần không,OUT_OF_SCOPE
Trời nóng quá được không ạ,OUT_OF_SCOPE
cho em hoi thuat toan Dijkstra hoi kho nhi,OUT_OF_SCOPE
Thưa cán bộ có ai chơi liên quân không vậy,OUT_OF_SCOPE
cho em hỏi đội tuyển Việt Nam đá thế nào nhỉ,OUT_OF_SCOPE
em hoi voi ban co biet bong da khong,OUT_OF_SCOPE
Anh ơi kể chuyện cười đi chứ,OUT_OF_SCOPE
xin hỏi máy quay được không nhỉ,OUT_OF_SCOPE
anh đi chơi cuối tuần không,OUT_OF_SCOPE
bài tập về nhà nhiều quá thế,OUT_OF_SCOPE
